,name,description,longitude,latitude,category,country
886,"Al-Ahsa Oasis, an Evolving Cultural Landscape","<p>In the eastern Arabian Peninsula, the Al-Ahsa Oasis is a serial property comprising gardens, canals, springs, wells and a drainage lake, as well as historical buildings, urban fabric and archaeological sites. They represent traces of continued human settlement in the Gulf region from the Neolithic to the present, as can be seen from remaining historic fortresses, mosques, wells, canals and other water management systems. With its 2.5 million date palms, it is the largest oasis in the world. Al-Ahsa is also a unique geocultural landscape and an exceptional example of human interaction with the environment.</p>",49.63056944,25.40216667,Cultural,Saudi Arabia
887,Ḥimā Cultural Area,"<p>Located in an arid, mountainous area of southwest Saudi Arabia, on one of the Arabian Peninsula’s ancient caravan routes, Ḥimā Cultural Area contains a substantial collection of rock art images depicting hunting, fauna, flora and lifestyles in a cultural continuity of 7,000 years. Travellers and armies camping on the site left a wealth of rock inscriptions and petroglyphs through the ages and until the late 20th century, most of which are preserved in pristine condition. Inscriptions are in different scripts, including Musnad, South-Arabian, Thamudic, Greek and Arabic. The property and its buffer zone are also rich in unexcavated archaeological resources in the form of cairns, stone structures, interments, stone tool scatters and ancient wells. This location is at the oldest known toll station on an important ancient desert caravan route, where the wells of Bi’r Ḥimā date back at least 3,000 years and still produce fresh water.</p>",44.54533611,18.31671111,Cultural,Saudi Arabia
888,‘Uruq Bani Ma’arid,"The property encompasses the western part of the greatest expanse of windblown sand on Earth, known as Ar Rub' al-KhaIi, and conserves one of the Earth’s most spectacular desert landscapes. The varied topography of the property creates a wide range of wildlife habitats and the site is globally notable due to the reintroduction of iconic desert animals, including the Arabian Oryx (<em>Oryx leucoryx</em>) and Arabian Sand Gazelle (<em>Gazella marica</em>), into their natural habitats after decades of extinction in the wild. The mobile dunes also provide an excellent and well-oxygenated habitat for sand-diving invertebrates and reptiles.",45.59833333,19.36388889,Natural,Saudi Arabia
901,Singapore Botanic Gardens,"<p>Situated at the heart of the city of Singapore, the site demonstrates the evolution of a British tropical colonial botanic garden that has become a modern world-class scientific institution used for both conservation and education. The cultural landscape includes a rich variety of historic features, plantings and buildings that demonstrate the development of the garden since its creation in 1859. It has been an important centre for science, research and plant conservation, notably in connection with the cultivation of rubber plantations, in Southeast Asia since 1875.</p>",103.8161111,1.315277778,Cultural,Singapore
965,Sacred City of Anuradhapura,"<p>This sacred city was established around a cutting from the 'tree of enlightenment', the Buddha's fig tree, brought there in the 3rd century B.C. by Sanghamitta, the founder of an order of Buddhist nuns. Anuradhapura, a Ceylonese political and religious capital that flourished for 1,300 years, was abandoned after an invasion in 993. Hidden away in dense jungle for many years, the splendid site, with its palaces, monasteries and monuments, is now accessible once again.</p>",80.38333333,8.333333333,Cultural,Sri Lanka
966,Ancient City of Polonnaruwa,"<p>Polonnaruwa was the second capital of Sri Lanka after the destruction of Anuradhapura in 993. It comprises, besides the Brahmanic monuments built by the Cholas, the monumental ruins of the fabulous garden-city created by Parakramabahu I in the 12th century.</p>",81.00055556,7.915833333,Cultural,Sri Lanka
967,Ancient City of Sigiriya,"<p>The ruins of the capital built by the parricidal King Kassapa I (477&ndash;95) lie on the steep slopes and at the summit of a granite peak standing some 180m high (the 'Lion's Rock', which dominates the jungle from all sides). A series of galleries and staircases emerging from the mouth of a gigantic lion constructed of bricks and plaster provide access to the site.</p>",80.75,7.95,Cultural,Sri Lanka
968,Sinharaja Forest Reserve,"<p>Located in south-west Sri Lanka, Sinharaja is the country's last viable area of primary tropical rainforest. More than 60% of the trees are endemic and many of them are considered rare. There is much endemic wildlife, especially birds, but the reserve is also home to over 50% of Sri Lanka's endemic species of mammals and butterflies, as well as many kinds of insects, reptiles and rare amphibians.</p>",80.5,6.416666667,Natural,Sri Lanka
969,Sacred City of Kandy,"<p>This sacred Buddhist site, popularly known as the city of Senkadagalapura, was the last capital of the Sinhala kings whose patronage enabled the Dinahala culture to flourish for more than 2,500 years until the occupation of Sri Lanka by the British in 1815. It is also the site of the Temple of the Tooth Relic (the sacred tooth of the Buddha), which is a famous pilgrimage site.</p>",80.64027778,7.293611111,Cultural,Sri Lanka
970,Old Town of Galle and its Fortifications,"<p>Founded in the 16th century by the Portuguese, Galle reached the height of its development in the 18th century, before the arrival of the British. It is the best example of a fortified city built by Europeans in South and South-East Asia, showing the interaction between European architectural styles and South Asian traditions.</p>",80.216346,6.028051,Cultural,Sri Lanka
971,Rangiri Dambulla Cave Temple,"<p>A sacred pilgrimage site for 22 centuries, this cave monastery, with its five sanctuaries, is the largest, best-preserved cave-temple complex in Sri Lanka. The Buddhist mural paintings (covering an area of 2,100 m<sup>2</sup> ) are of particular importance, as are the 157 statues.</p>",80.64916667,7.856666667,Cultural,Sri Lanka
972,Central Highlands of Sri Lanka,"<p>Sri Lanka's highlands are situated in the south-central part of the island. The property comprises the Peak Wilderness Protected Area, the Horton Plains National Park and the Knuckles Conservation Forest. These montane forests, where the land rises to 2,500 metres above sea-level, are home to an extraordinary range of flora and fauna, including several endangered species such as the western-purple-faced langur, the Horton Plains slender loris and the Sri Lankan leopard. The region is considered a super biodiversity hotspot.</p>",80.8021,7.45245,Natural,Sri Lanka
1010,Proto-urban Site of Sarazm,"<p>Sarazm, which means “where the land begins”, is an archaeological site bearing testimony to the development of human settlements in Central Asia, from the 4th millennium BCE to the end of the 3rd millennium BCE. The ruins demonstrate the early development of proto-urbanization in this region. This centre of settlement, one of the oldest in Central Asia, is situated between a mountainous region suitable for cattle rearing by nomadic pastoralists, and a large valley conducive to the development of agriculture and irrigation by the first settled populations in the region. Sarazm also demonstrates the existence of commercial and cultural exchanges and trade relations with peoples over an extensive geographical area, extending from the steppes of Central Asia and Turkmenistan, to the Iranian plateau, the Indus valley and as far as the Indian Ocean.</p>",67.45872222,39.50788889,Cultural,Tajikistan
1011,Tajik National Park (Mountains of the Pamirs),"<p>Tajikistan National Park covers more than 2.5 million hectares in the east of the country, at the centre of the so-called “Pamir Knot”, a meeting point of the highest mountain ranges on the Eurasian continent. It consists of high plateaux in the east and, to the west, rugged peaks, some of them over 7,000 meters high, and features extreme seasonal variations of temperature. The longest valley glacier outside the Polar region is located among the 1,085 glaciers inventoried in the site, which also numbers 170 rivers and more than 400 lakes. Rich flora species of both the south-western and central Asian floristic regions grow in the Park which shelters nationally rare and threatened birds and mammals (Marco Polo Argali sheep, Snow Leopards and Siberian Ibex and more). Subject to frequent strong earthquakes, the Park is sparsely inhabited, and virtually unaffected by agriculture and permanent human settlements. It offers a unique opportunity for the study of plate tectonics and subduction phenomena.</p>",72.30527778,38.765,Natural,Tajikistan
1012,Tugay forests of the Tigrovaya Balka Nature Reserve,"This property is located between the Vakhsh and Panj rivers in southwestern Tajikistan. The Reserve includes extensive riparian tugay ecosystems, the sandy Kashka-Kum desert, the Buritau peak, as well as the Hodja-Kaziyon mountains. The property is composed of a series of floodplain terraces covered by alluvial soils, comprising tugay riverine forests with very specific biodiversity in the valley. The tugay forests in the reserve represent the largest and most intact tugay forest of this type in Central Asia, and this is the only place in the world where the Asiatic poplar tugay ecosystem has been preserved in its original state over an area of this size.",68.34138889,37.20472222,Natural,Tajikistan
1013,Historic Town of Sukhothai and Associated Historic Towns,"<p>Sukhothai was the capital of the first Kingdom of Siam in the 13th and 14th centuries. It has a number of fine monuments, illustrating the beginnings of Thai architecture. The great civilization which evolved in the Kingdom of Sukhothai absorbed numerous influences and ancient local traditions; the rapid assimilation of all these elements forged what is known as the 'Sukhothai style'.</p>",99.78972,17.00722,Cultural,Thailand
1014,Ban Chiang Archaeological Site,"<p>Ban Chiang is considered the most important prehistoric settlement so far discovered in South-East Asia. It marks an important stage in human cultural, social and technological evolution. The site presents the earliest evidence of farming in the region and of the manufacture and use of metals.</p>",103.237589,17.407772,Cultural,Thailand
1015,Historic City of Ayutthaya,"<p>Founded c. 1350, Ayutthaya became the second Siamese capital after Sukhothai. It was destroyed by the Burmese in the 18th century. Its remains, characterized by the prang (reliquary towers) and gigantic monasteries, give an idea of its past splendour.</p>",100.56056,14.34778,Cultural,Thailand
1016,Dong Phayayen-Khao Yai Forest Complex,"<p>The Dong Phayayen-Khao Yai Forest Complex spans 230 km between Ta Phraya National Park on the Cambodian border in the east, and Khao Yai National Park in the west. The site is home to more than 800 species of fauna, including 112 mammal species (among them two species of gibbon), 392 bird species and 200 reptile and amphibian species. It is internationally important for the conservation of globally threatened and endangered mammal, bird and reptile species, among them 19 that are vulnerable, four that are endangered, and one that is critically endangered. The area contains substantial and important tropical forest ecosystems, which can provide a viable habitat for the long-term survival of these species.</p>",102.05,14.33,Natural,Thailand
1017,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,"<p>Stretching over more than 600,000 ha along the Myanmar border, the sanctuaries, which are relatively intact, contain examples of almost all the forest types of continental South-East Asia. They are home to a very diverse array of animals, including 77% of the large mammals (especially elephants and tigers), 50% of the large birds and 33% of the land vertebrates to be found in this region.</p>",98.91667,15.33333,Natural,Thailand
1018,Kaeng Krachan Forest Complex,"<p>The site is located along the Thailand side of the Tenasserim mountain range, part of a north-south granite and limestone mountain ridge running down the Malay Peninsula. Located at the cross-roads between the Himalayan, Indochina, and Sumatran faunal and floral realms, the property is home to rich biodiversity. It is dominated by semi-evergreen/dry evergreen and moist evergreen forest with some mixed deciduous forest, montane forest, and deciduous dipterocarp forest. A number of endemic and globally endangered plant and wildlife species have been reported in the property, which overlaps with two Important Bird Areas (IBAs) and is noted for its rich diversity of birdlife, including eight globally endangered fauna species. The property is home to the critically endangered Siamese Crocodile (<em>Crocodylus siamensis</em>), the endangered Asiatic Wild Dog (<em>Cuon alpinus</em>), Banteng (<em>Bos javanicus</em>), Asian Elephant (<em>Elephas maximus</em>), Yellow/Elongated Tortoise (I<em>ndotestudo elongata</em>), and the endangered Asian Giant Tortoise (<em>Manouria emys</em>), as well as several other vulnerable species of birds and mammals. Remarkably, it is also home to eight cat species: the endangered tiger (<em>Panthera tigris</em>) and Fishing Cat (<em>Prionailurus viverrinus</em>), the near-threatened Leopard (<em>Panthera pardus</em>) and Asian Golden Cat (<em>Catopuma temminckii</em>), the vulnerable Clouded Leopard (<em>Neofelis nebulosi</em>) and Marbled Cat (<em>Pardofelis marmorata</em>), and the least concerned Jungle Cat (<em>Felis chaus</em>) and Leopard Cat (<em>Prionailurus bengalensis</em>).</p>",99.40016667,12.86566667,Natural,Thailand
1019,The Ancient Town of Si Thep and its Associated Dvaravati Monuments,"This is a serial property of three component parts: a distinctive twin-town site, featuring an Inner and Outer Town surrounded by moats; the massive Khao Klang Nok ancient monument; and the Khao Thamorrat Cave ancient monument. Together these sites represent the architecture, artistic traditions and religious diversity of the Dvaravati Empire that thrived in Central Thailand from the 6th to the 10th centuries, demonstrating the influences from India. The local adaptation of these traditions resulted in a distinctive artistic tradition known as the Si Thep School of Art which later influenced other civilizations in Southeast Asia.",101.1511139,15.46581667,Cultural,Thailand
1050,State Historical and Cultural Park “Ancient Merv”,"<p>Merv is the oldest and best-preserved of the oasis-cities along the Silk Route in Central Asia. The remains in this vast oasis span 4,000 years of human history. A number of monuments are still visible, particularly from the last two millennia.</p>",62.1775,37.70083,Cultural,Turkmenistan
1051,Kunya-Urgench,"<p>Kunya-Urgench is situated in north-western Turkmenistan, on the left bank of the Amu Daria River. Urgench was the capital of the Khorezm region, part of the Achaemenid Empire. The old town contains a series of monuments mainly from the 11th to 16th centuries, including a mosque, the gates of a caravanserai, fortresses, mausoleums and a 60-m high minaret. The monuments testify to outstanding achievements in architecture and craftsmanship whose influence reached Iran and Afghanistan, and later the architecture of the Mogul Empire of 16th-century India.</p>",59.08494,42.18318,Cultural,Turkmenistan
1052,Parthian Fortresses of Nisa,"<p>The Parthian Fortresses of Nisa consist of two tells of Old and New Nisa, indicating the site of one of the earliest and most important cities of the Parthian Empire, a major power from the mid 3rd century BC to the 3rd century AD. They conserve the unexcavated remains of an ancient civilization which skilfully combined its own traditional cultural elements with those of the Hellenistic and Roman west. Archaeological excavations in two parts of the site have revealed richly decorated architecture, illustrative of domestic, state and religious functions. Situated at the crossroads of important commercial and strategic axes, this powerful empire formed a barrier to Roman expansion while serving as an important communication and trading centre between east and west, north and south.</p>",58.19861111,37.99972222,Cultural,Turkmenistan
1061,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)","<p>The Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas) constitute a serial property that testifies to sedentary human occupation of a desert region since the Neolithic period with vestiges of many prehistoric cultures. Remarkable vestiges in the property include circular stone tombs (ca 2500 B.C.), wells and a wide range of adobe constructions: residential buildings, towers, palaces and administrative buildings. Hili moreover features one of the oldest examples of the sophisticated aflaj irrigation system which dates back to the Iron Age. The property provides important testimony to the transition of cultures in the region from hunting and gathering to sedentarization.</p>",55.80638889,24.06777778,Cultural,United Arab Emirates
1126,Itchan Kala,"<p>Itchan Kala is the inner town (protected by brick walls some 10 m high) of the old Khiva oasis, which was the last resting-place of caravans before crossing the desert to Iran. Although few very old monuments still remain, it is a coherent and well-preserved example of the Muslim architecture of Central Asia. There are several outstanding structures such as the Djuma Mosque, the mausoleums and the madrasas and the two magnificent palaces built at the beginning of the 19th century by Alla-Kulli-Khan.</p>",60.360253,41.378088,Cultural,Uzbekistan
1127,Historic Centre of Bukhara,"<p>Bukhara, which is situated on the Silk Route, is more than 2,000 years old. It is the most complete example of a medieval city in Central Asia, with an urban fabric that has remained largely intact. Monuments of particular interest include the famous tomb of Ismail Samani, a masterpiece of 10th-century Muslim architecture, and a large number of 17th-century madrasas.</p>",64.42861,39.77472,Cultural,Uzbekistan
1128,Samarkand  – Crossroad of Cultures,"<p>The historic town of Samarkand is a crossroad and melting pot of the world's cultures. Founded in the 7th century B.C. as ancient Afrasiab, Samarkand had its most significant development in the Timurid period from the 14th to the 15th centuries. The major monuments include the Registan Mosque and madrasas, Bibi-Khanum Mosque, the Shakhi-Zinda compound and the Gur-Emir ensemble, as well as Ulugh-Beg's Observatory.</p>",67.0,39.66861,Cultural,Uzbekistan
1129,Historic Centre of Shakhrisyabz,"<p>The historic centre of Shakhrisyabz contains a collection of exceptional monuments and ancient quarters which bear witness to the city's secular development, and particularly to the period of its apogee, under the rule of Amir Temur and the Temurids, in the 15th-16th century.</p>",66.83333,39.05,Cultural,Uzbekistan
1142,Old Walled City of Shibam,"<p>Surrounded by a fortified wall, the 16th-century city of Shibam is one of the oldest and best examples of urban planning based on the principle of vertical construction. Its impressive tower-like structures rise out of the cliff and have given the city the nickname of ‘the Manhattan of the desert’.</p>",48.62667,15.92694,Cultural,Yemen
1143,Old City of Sana'a,"<p>Situated in a mountain valley at an altitude of 2,200 m, Sana’a has been inhabited for more than 2,500 years. In the 7th and 8th centuries the city became a major centre for the propagation of Islam. This religious and political heritage can be seen in the 103 mosques, 14 <em>hammams</em> and over 6,000 houses, all built before the 11th century. Sana’a’s many-storeyed tower-houses built of rammed earth (<em>pisé</em>) add to the beauty of the site.</p>",44.20805556,15.35555556,Cultural,Yemen
1144,Historic Town of Zabid,"<p>Zabid's domestic and military architecture and its urban plan make it an outstanding archaeological and historical site. Besides being the capital of Yemen from the 13th to the 15th century, the city played an important role in the Arab and Muslim world for many centuries because of its Islamic university.</p>",43.31552778,14.19533333,Cultural,Yemen
1145,Socotra Archipelago,"<p>Socotra Archipelago, in the northwest Indian Ocean near the Gulf of Aden, is 250 km long and comprises four islands and two rocky islets which appear as a prolongation of the Horn of Africa. The site is of universal importance because of its biodiversity with rich and distinct flora and fauna: 37% of Socotra&rsquo;s 825 plant species, 90% of its reptile species and 95% of its land snail species do not occur anywhere else in the world. The site also supports globally significant populations of land and sea birds (192 bird species, 44 of which breed on the islands while 85 are regular migrants), including a number of threatened species. The marine life of Socotra is also very diverse, with 253 species of reef-building corals, 730 species of coastal fish and 300 species of crab, lobster and shrimp.</p>",53.83333333,12.5,Natural,Yemen
1146,"Landmarks of the Ancient Kingdom of Saba, Marib","<p>The Landmarks of the Ancient Kingdom of Saba, Marib, is a serial property comprising seven archaeological sites that bear witness to the rich Kingdom of Saba and its architectural, aesthetic and technological achievements from the 1st millennium BCE to the arrival of Islam around 630 CE. They bear witness to the complex centralized administration of the Kingdom when it controlled much of the incense route across the Arabian Peninsula, playing a key role in the wider network of cultural exchange fostered by trade with the Mediterranean and East Africa. Located in a semi-arid landscape of valleys, mountains and deserts, the property encompasses the remains of large urban settlements with monumental temples, ramparts and other buildings. The irrigation system of ancient Ma'rib reflects technological prowess in hydrological engineering and agriculture on a scale unparalleled in ancient South Arabia, resulting in the creation of the largest ancient man-made oasis.</p>",45.33522778,15.42687778,Cultural,Yemen
